Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,CLV_range,CLV_scaled
WB58031,California,5281.833471,No,Basic,High School or Below,2/20/2011,Employed,M,39658,Suburban,Married,66,32,53,0,7,Corporate Auto,Corporate L3,Offer1,Branch,316.8,Four-Door Car,Medsize,0,-0.10031345166384238
AH89786,Oregon,2174.111987,No,Basic,High School or Below,2/13/2011,Retired,M,16997,Suburban,Married,65,35,62,3,1,Personal Auto,Personal L1,Offer2,Branch,468.0,Two-Door Car,Medsize,0,-0.7258719262929485
DN14211,Oregon,15032.9003,No,Basic,College,1/17/2011,Medical Leave,M,17150,Suburban,Married,65,28,19,0,2,Personal Auto,Personal L2,Offer1,Agent,689.800891,Two-Door Car,Medsize,0,1.8624951600346813
ML10022,Nevada,13197.92893,Yes,Basic,College,1/27/2011,Unemployed,F,0,Suburban,Single,68,19,2,3,2,Personal Auto,Personal L1,Offer1,Agent,326.4,Four-Door Car,Large,0,1.4931306924930716
YU23754,California,5193.770571999999,No,Basic,Master,1/16/2011,Employed,F,24948,Urban,Married,65,3,51,0,4,Personal Auto,Personal L3,Offer2,Branch,280.352767,Four-Door Car,Medsize,0,-0.1180397804399179
RN66346,California,14663.19646,No,Basic,Master,1/24/2011,Employed,M,91015,Rural,Divorced,73,31,30,1,2,Personal Auto,Personal L3,Offer3,Agent,119.062347,Two-Door Car,Medsize,0,1.7880768534375115
TD78032,Washington,2306.427813,No,Basic,High School or Below,2/14/2011,Unemployed,M,0,Suburban,Single,67,19,70,0,1,Corporate Auto,Corporate L1,Offer4,Call Center,482.4,Four-Door Car,Medsize,0,-0.6992378515510532
AB78984,Oregon,11124.20636,No,Extended,College,1/17/2011,Employed,M,42596,Rural,Single,96,8,82,0,2,Personal Auto,Personal L1,Offer1,Web,42.293622,Four-Door Car,Medsize,0,1.0757075950977872
SO57563,Arizona,7381.914168000001,No,Extended,College,2/3/2011,Employed,M,54878,Rural,Married,96,5,11,3,9,Personal Auto,Personal L3,Offer3,Call Center,204.953947,Four-Door Car,Medsize,0,0.32241531736420964
MN98042,California,7901.697919,No,Basic,College,2/1/2011,Employed,M,62291,Suburban,Married,100,1,53,0,3,Personal Auto,Personal L1,Offer2,Web,480.0,Sports Car,Medsize,0,0.42704346119453834
ED89934,California,4823.558028,No,Extended,College,1/31/2011,Employed,F,58946,Urban,Married,121,5,87,0,1,Personal Auto,Personal L3,Offer1,Agent,486.720776,SUV,Medsize,0,-0.19256048491923872
AF81450,California,11431.73089,No,Basic,High School or Below,1/26/2011,Disabled,M,28657,Suburban,Married,100,4,55,0,2,Personal Auto,Personal L3,Offer1,Branch,588.742251,SUV,Small,0,1.137609724000994
LZ10377,California,6802.067129999999,No,Extended,High School or Below,1/22/2011,Employed,M,47451,Suburban,Married,87,0,31,1,6,Personal Auto,Personal L3,Offer2,Agent,417.6,Four-Door Car,Medsize,0,0.2056969336618796
HH99354,Oregon,7231.000787999999,No,Basic,Bachelor,1/24/2011,Employed,M,67276,Urban,Married,61,7,74,0,2,Personal Auto,Personal L2,Offer2,Call Center,181.804443,Two-Door Car,Medsize,0,0.2920377097568466
LL57541,California,7712.436970999999,No,Extended,Master,1/14/2011,Employed,F,63624,Rural,Married,95,10,5,0,5,Personal Auto,Personal L3,Offer1,Call Center,175.24346699999998,Four-Door Car,Medsize,0,0.3889468072481388
XF83901,Arizona,3692.583567,No,Premium,College,1/12/2011,Unemployed,F,0,Suburban,Single,105,28,69,0,1,Personal Auto,Personal L2,Offer1,Branch,756.0,Four-Door Car,Large,0,-0.4202162328072421
JQ66292,Oregon,2592.890469,No,Basic,Master,2/21/2011,Employed,F,35705,Suburban,Single,65,19,45,0,1,Personal Auto,Personal L2,Offer2,Agent,312.0,Two-Door Car,Small,0,-0.6415753026231125
GF97506,Nevada,9048.983447,Yes,Basic,High School or Below,1/24/2011,Unemployed,M,0,Suburban,Married,119,9,8,0,3,Personal Auto,Personal L2,Offer2,Web,571.2,Sports Car,Medsize,0,0.6579824911413188
HZ62410,Oregon,2771.963072,No,Extended,Bachelor,1/3/2011,Unemployed,M,0,Suburban,Single,79,6,55,0,1,Personal Auto,Personal L3,Offer1,Agent,379.2,Four-Door Car,Medsize,0,-0.6055294777455368
DW37404,California,7858.047444,No,Basic,Bachelor,2/10/2011,Employed,F,20532,Urban,Divorced,67,20,68,0,2,Personal Auto,Personal L2,Offer1,Branch,282.65749900000003,Four-Door Car,Large,0,0.41825698380316984
JK53304,California,6159.011684,No,Extended,High School or Below,1/14/2011,Employed,F,97658,Suburban,Married,76,7,82,1,3,Personal Auto,Personal L3,Offer1,Call Center,364.8,Four-Door Car,Medsize,0,0.07625522340155975
WA59097,Oregon,5614.587986,No,Basic,College,2/4/2011,Employed,F,40417,Rural,Married,71,34,4,1,8,Personal Auto,Personal L3,Offer3,Agent,130.303439,Four-Door Car,Large,0,-0.033332736724926766
ZE53116,Arizona,5963.818306,No,Basic,High School or Below,2/17/2011,Employed,M,94115,Suburban,Married,74,28,41,0,8,Personal Auto,Personal L2,Offer3,Call Center,409.089884,Four-Door Car,Small,0,0.036964420661341445
CW13886,California,8514.394994,No,Basic,College,1/26/2011,Employed,M,48428,Urban,Married,72,8,5,1,2,Personal Auto,Personal L2,Offer2,Call Center,223.72801800000002,Four-Door Car,Medsize,0,0.5503742839918863
ZB71094,Oregon,3534.3378090000006,No,Extended,Bachelor,1/25/2011,Medical Leave,M,19861,Suburban,Married,93,27,21,0,1,Corporate Auto,Corporate L1,Offer2,Agent,446.4,Four-Door Car,Medsize,0,-0.4520697870915186
NB18234,Nevada,5384.015304,No,Basic,College,2/11/2011,Employed,F,30514,Rural,Single,72,3,87,2,6,Personal Auto,Personal L3,Offer1,Web,154.04961699999998,Four-Door Car,Medsize,0,-0.07974509896062251
RH97231,Washington,8693.995589,No,Basic,Bachelor,1/1/2011,Employed,M,48893,Suburban,Married,110,9,26,0,3,Personal Auto,Personal L3,Offer1,Branch,787.88953,SUV,Medsize,0,0.586526389265513
OK96130,California,5319.3119130000005,No,Extended,High School or Below,2/12/2011,Employed,M,37331,Suburban,Married,134,26,7,0,1,Personal Auto,Personal L2,Offer2,Agent,898.914194,SUV,Medsize,0,-0.09276935315639848
SA77508,Oregon,5754.853121,No,Basic,High School or Below,2/3/2011,Employed,F,29460,Rural,Married,72,3,18,0,5,Personal Auto,Personal L3,Offer2,Branch,29.303915000000003,Four-Door Car,Large,0,-0.005098532229448878
KD63933,California,7048.3840549999995,No,Basic,College,2/19/2011,Medical Leave,M,24030,Suburban,Single,194,14,0,0,1,Personal Auto,Personal L1,Offer1,Agent,970.688934,Luxury SUV,Medsize,0,0.25527848100183165
EW33419,California,15114.402409999999,Yes,Basic,High School or Below,1/19/2011,Medical Leave,F,28513,Suburban,Married,100,4,22,1,2,Corporate Auto,Corporate L2,Offer2,Call Center,480.0,SUV,Medsize,0,1.8789008565789644
HS88081,California,6480.681366,No,Extended,High School or Below,1/10/2011,Employed,F,42846,Urban,Married,81,14,42,0,4,Corporate Auto,Corporate L1,Offer1,Branch,286.142521,Four-Door Car,Medsize,0,0.1410046536971446
QS76805,Arizona,8012.9172530000005,No,Basic,High School or Below,2/8/2011,Unemployed,M,0,Suburban,Married,107,17,39,0,5,Corporate Auto,Corporate L2,Offer1,Branch,513.6,SUV,Medsize,0,0.44943098764583256
MA68039,California,3635.028312,No,Extended,High School or Below,1/16/2011,Employed,M,35056,Suburban,Married,96,12,52,3,1,Personal Auto,Personal L3,Offer4,Call Center,460.8,Two-Door Car,Medsize,0,-0.43180162670758215
UN53508,Oregon,4688.459288,No,Basic,Bachelor,1/17/2011,Disabled,F,27357,Suburban,Married,61,19,48,0,5,Corporate Auto,Corporate L2,Offer1,Web,292.8,Four-Door Car,Small,0,-0.21975473709203555
VV61641,Oregon,18726.15325,No,Premium,High School or Below,2/27/2011,Unemployed,F,0,Suburban,Single,185,7,47,2,2,Personal Auto,Personal L1,Offer1,Agent,1543.932434,SUV,Medsize,1,2.6059162464210206
NC63295,Arizona,2444.621056,No,Basic,High School or Below,2/10/2011,Unemployed,M,0,Suburban,Married,66,27,51,0,1,Corporate Auto,Corporate L2,Offer3,Branch,316.8,Four-Door Car,Large,0,-0.6714207016744623
SK69036,California,13780.48818,No,Premium,Bachelor,2/20/2011,Employed,M,25708,Suburban,Divorced,118,21,44,0,2,Personal Auto,Personal L1,Offer1,Branch,566.4,Four-Door Car,Small,0,1.610395021902031
RU75949,Oregon,12332.51669,No,Basic,College,2/28/2011,Employed,M,85789,Rural,Married,105,18,54,2,2,Personal Auto,Personal L1,Offer1,Agent,122.302824,Sports Car,Medsize,0,1.31893040988507
PK37121,Washington,4369.595738,No,Basic,High School or Below,2/16/2011,Employed,F,91775,Rural,Married,108,9,35,0,1,Personal Auto,Personal L3,Offer2,Branch,256.893746,SUV,Large,0,-0.2839393163665217
QT39597,Arizona,2926.829158,No,Basic,High School or Below,2/4/2011,Employed,M,26242,Urban,Married,74,5,69,0,1,Personal Auto,Personal L3,Offer2,Branch,347.060173,Four-Door Car,Medsize,0,-0.5743562233117943
HW97280,California,19483.24011,No,Extended,High School or Below,2/2/2011,Employed,M,74300,Urban,Married,122,23,38,0,2,Personal Auto,Personal L3,Offer2,Web,354.55391000000003,SUV,Medsize,1,2.7583115314366387
UK29448,Oregon,2467.459952,No,Basic,Bachelor,1/1/2011,Unemployed,M,0,Suburban,Single,73,29,14,0,1,Personal Auto,Personal L2,Offer1,Agent,525.6,Two-Door Car,Medsize,0,-0.6668234219576249
KE66309,California,8432.519368000001,No,Basic,College,2/22/2011,Employed,M,87728,Urban,Divorced,70,24,65,0,2,Personal Auto,Personal L3,Offer2,Web,201.589875,Four-Door Car,Medsize,0,0.53389340178492
CB77819,California,4736.34799,No,Basic,High School or Below,2/10/2011,Unemployed,M,0,Suburban,Single,65,33,1,0,3,Personal Auto,Personal L3,Offer1,Web,585.454243,Two-Door Car,Medsize,0,-0.21011513987287628
UG35090,California,6045.625114,No,Extended,College,2/14/2011,Employed,F,82399,Rural,Single,77,18,15,3,9,Personal Auto,Personal L3,Offer2,Agent,31.668965000000004,Four-Door Car,Medsize,0,0.053431450377559205
TJ30081,Arizona,12036.620509999999,Yes,Basic,Bachelor,2/10/2011,Employed,M,44428,Suburban,Single,104,17,61,0,2,Personal Auto,Personal L2,Offer1,Call Center,499.2,SUV,Medsize,0,1.259368971074558
IZ26849,Oregon,5524.310372999999,No,Basic,Bachelor,1/26/2011,Employed,F,70360,Suburban,Married,69,0,66,0,8,Personal Auto,Personal L3,Offer2,Branch,331.2,Two-Door Car,Small,0,-0.05150486900003282
UX18122,Washington,3690.698916,No,Extended,Bachelor,1/17/2011,Employed,F,59016,Suburban,Married,92,3,65,0,1,Corporate Auto,Corporate L1,Offer2,Web,441.6,Four-Door Car,Medsize,0,-0.42059559737090657
HU82227,Arizona,15638.575990000001,No,Premium,College,2/23/2011,Employed,M,49214,Urban,Married,102,0,82,3,2,Corporate Auto,Corporate L2,Offer1,Agent,371.322406,Four-Door Car,Medsize,0,1.9844126364581678
GF70857,Nevada,2933.960426,No,Extended,College,1/28/2011,Unemployed,M,0,Rural,Married,83,2,62,0,1,Personal Auto,Personal L3,Offer2,Call Center,199.851201,Four-Door Car,Medsize,0,-0.5729207584043955
YO29244,Oregon,7995.41091,No,Basic,Bachelor,1/31/2011,Employed,F,25239,Rural,Divorced,100,30,59,0,7,Personal Auto,Personal L3,Offer3,Branch,150.96491,SUV,Medsize,0,0.4459071064744352
KC49055,Oregon,7123.082388,No,Extended,Bachelor,1/21/2011,Employed,M,21835,Suburban,Married,92,2,83,0,3,Personal Auto,Personal L2,Offer4,Agent,621.617047,Two-Door Car,Medsize,0,0.27031463385188453
LB25094,California,2530.705137,Yes,Basic,Bachelor,1/21/2011,Employed,F,89451,Rural,Single,63,11,2,0,1,Special Auto,Special L2,Offer2,Web,61.769564,Four-Door Car,Medsize,0,-0.654092692495565
ZT58755,Oregon,17817.464640000002,No,Basic,High School or Below,2/11/2011,Unemployed,F,0,Urban,Married,68,4,71,0,2,Personal Auto,Personal L3,Offer1,Agent,256.91630200000003,Four-Door Car,Medsize,0,2.423004790645133
ZY60545,California,18938.53677,No,Basic,College,1/10/2011,Employed,F,91535,Rural,Married,67,35,13,1,2,Personal Auto,Personal L3,Offer1,Agent,126.634634,Four-Door Car,Large,1,2.6486672817025205
YQ75801,Arizona,8874.551335,No,Basic,High School or Below,1/26/2011,Employed,F,84731,Rural,Married,110,11,32,1,7,Personal Auto,Personal L1,Offer1,Agent,226.738219,SUV,Medsize,0,0.622870758487398
EZ50606,Oregon,23875.47675,No,Basic,High School or Below,2/14/2011,Unemployed,F,0,Suburban,Married,108,8,55,0,2,Corporate Auto,Corporate L3,Offer4,Web,612.102262,SUV,Medsize,1,3.6424322182080893
CE71123,California,12751.27591,No,Basic,Bachelor,2/20/2011,Employed,F,33235,Rural,Single,110,18,79,0,2,Personal Auto,Personal L2,Offer1,Call Center,113.80411699999999,SUV,Small,0,1.40322315627459
CY12922,Arizona,2506.360995,No,Basic,College,1/31/2011,Unemployed,M,0,Suburban,Single,73,8,19,0,1,Personal Auto,Personal L2,Offer2,Web,525.6,Four-Door Car,Small,0,-0.6589929657066872
RO26085,California,12101.208840000001,No,Basic,Bachelor,2/4/2011,Unemployed,F,0,Suburban,Single,112,28,30,0,2,Personal Auto,Personal L2,Offer2,Agent,1252.406235,Sports Car,Large,0,1.2723700644484848
BZ92811,California,5948.988960000001,No,Premium,High School or Below,2/20/2011,Employed,F,88122,Suburban,Married,148,15,10,0,1,Corporate Auto,Corporate L2,Offer2,Call Center,840.231575,SUV,Medsize,0,0.03397939671010665
TW53467,California,4566.377261,No,Basic,Bachelor,1/12/2011,Unemployed,M,0,Suburban,Single,66,27,28,0,3,Personal Auto,Personal L1,Offer3,Agent,475.2,Four-Door Car,Small,0,-0.2443288332531411
GH12466,Washington,3313.014405,No,Extended,High School or Below,1/28/2011,Employed,F,40348,Rural,Married,83,6,56,0,1,Personal Auto,Personal L3,Offer2,Agent,26.314753000000003,Four-Door Car,Medsize,0,-0.4966203466312878
YP38413,Oregon,25805.50599,No,Basic,College,2/28/2011,Employed,F,86901,Urban,Single,72,24,73,0,2,Personal Auto,Personal L2,Offer1,Agent,313.36625499999997,Two-Door Car,Medsize,1,4.030931043981234
UV89077,Oregon,11638.89947,Yes,Basic,College,1/26/2011,Medical Leave,F,25370,Suburban,Married,102,10,77,0,2,Personal Auto,Personal L3,Offer1,Branch,489.6,Sports Car,Large,0,1.1793110352552678
CW63533,California,2468.4431010000003,No,Basic,Bachelor,1/8/2011,Employed,M,65876,Rural,Married,63,1,52,1,1,Personal Auto,Personal L2,Offer2,Agent,44.359382000000004,Two-Door Car,Medsize,0,-0.6666255222449449
DN76322,Oregon,10295.46521,No,Extended,College,2/17/2011,Employed,F,24723,Suburban,Married,129,20,0,0,5,Corporate Auto,Corporate L1,Offer1,Branch,619.2,Sports Car,Medsize,0,0.9088888977578001
JT47995,Arizona,60556.192129999996,No,Extended,College,1/1/2011,Unemployed,F,0,Suburban,Married,204,35,45,0,2,Personal Auto,Personal L3,Offer1,Web,979.2,Luxury SUV,Large,1,11.025954995121515
UF13251,Oregon,8510.758195999999,No,Basic,High School or Below,2/26/2011,Employed,M,26032,Suburban,Married,109,18,25,0,3,Personal Auto,Personal L2,Offer2,Web,638.098653,SUV,Medsize,0,0.5496422268171594
AL46984,California,8730.421977,No,Basic,High School or Below,2/4/2011,Employed,M,43259,Suburban,Married,73,12,18,0,2,Personal Auto,Personal L2,Offer1,Branch,350.4,Four-Door Car,Medsize,0,0.593858718057152
FY84962,California,3059.1821809999997,No,Extended,High School or Below,2/19/2011,Unemployed,M,0,Suburban,Single,88,5,85,0,1,Personal Auto,Personal L2,Offer1,Branch,989.2002470000001,Four-Door Car,Medsize,0,-0.5477146611233241
EA63660,California,20957.605040000002,No,Basic,College,1/24/2011,Unemployed,F,0,Suburban,Single,118,29,45,0,2,Personal Auto,Personal L3,Offer1,Agent,566.4,SUV,Medsize,1,3.0550889232994196
MY13737,California,9386.753031,No,Basic,High School or Below,2/11/2011,Employed,M,42090,Rural,Married,119,0,61,0,3,Corporate Auto,Corporate L3,Offer1,Branch,203.352239,SUV,Medsize,0,0.7259726977383355
PQ36549,Arizona,5598.273622,No,Basic,Bachelor,2/9/2011,Disabled,M,14174,Suburban,Married,72,1,62,0,8,Personal Auto,Personal L1,Offer1,Call Center,345.6,Four-Door Car,Medsize,0,-0.03661668244236864
ND68993,Nevada,33473.349460000005,Yes,Basic,Bachelor,1/11/2011,Employed,F,33190,Suburban,Divorced,106,18,95,0,2,Personal Auto,Personal L3,Offer1,Web,508.8,SUV,Medsize,1,5.57440412851713
AW84946,Arizona,4479.59882,No,Basic,Bachelor,2/4/2011,Employed,M,36349,Urban,Married,117,13,49,3,1,Personal Auto,Personal L2,Offer1,Agent,326.78752599999996,SUV,Medsize,0,-0.26179661132210125
KE42114,Nevada,4730.355248,No,Basic,Doctor,2/16/2011,Medical Leave,M,17250,Urban,Married,62,16,90,0,3,Personal Auto,Personal L3,Offer2,Call Center,175.528642,Four-Door Car,Medsize,0,-0.21132142897042464
AA16582,Washington,24127.50402,Yes,Basic,Bachelor,1/26/2011,Medical Leave,M,14072,Suburban,Divorced,71,13,3,0,2,Personal Auto,Personal L2,Offer1,Agent,511.2,Four-Door Car,Medsize,1,3.6931632104793826
HG60406,California,2821.448707,No,Extended,College,1/2/2011,Unemployed,M,0,Suburban,Single,81,21,78,0,1,Personal Auto,Personal L1,Offer3,Call Center,583.2,Four-Door Car,Medsize,0,-0.5955684312019422
WR63188,Arizona,7854.960831,No,Basic,College,1/16/2011,Employed,M,25378,Suburban,Married,66,22,32,1,2,Personal Auto,Personal L2,Offer1,Agent,419.464143,Four-Door Car,Medsize,0,0.41763567429072124
VY40793,Oregon,4270.034393999999,Yes,Extended,College,1/19/2011,Unemployed,M,0,Suburban,Married,122,27,2,0,1,Personal Auto,Personal L3,Offer2,Agent,725.870693,SUV,Medsize,0,-0.3039801864397628
SE78641,Arizona,4654.8410890000005,No,Basic,Bachelor,1/16/2011,Unemployed,M,0,Suburban,Single,67,33,19,0,4,Personal Auto,Personal L2,Offer1,Call Center,577.385463,Two-Door Car,Large,0,-0.22652180080559242
GT19025,Oregon,3636.561567,No,Extended,Bachelor,1/23/2011,Medical Leave,F,25407,Urban,Divorced,98,2,88,0,1,Personal Auto,Personal L1,Offer1,Branch,284.239719,Four-Door Car,Medsize,0,-0.4314929952346668
YG98004,Oregon,12663.59666,No,Premium,Master,2/18/2011,Employed,F,27739,Rural,Married,104,16,22,0,2,Corporate Auto,Corporate L3,Offer1,Agent,3.2008509999999997,Four-Door Car,Medsize,0,1.3855740528497784
GL56175,Arizona,3589.7107149999997,No,Extended,College,1/5/2011,Employed,M,79298,Urban,Married,90,22,2,0,1,Personal Auto,Personal L1,Offer2,Call Center,244.362072,Four-Door Car,Medsize,0,-0.44092368188502634
AH58807,Arizona,51426.24815,No,Basic,College,1/9/2011,Employed,F,84650,Urban,Married,185,13,39,3,2,Personal Auto,Personal L2,Offer1,Agent,660.474274,Luxury Car,Medsize,1,9.188173244413642
TP30316,California,9705.30895,No,Basic,College,2/8/2011,Employed,M,79157,Rural,Married,61,25,45,0,2,Corporate Auto,Corporate L1,Offer2,Agent,117.781906,Two-Door Car,Small,0,0.7900953534523936
SL22297,California,11140.30248,No,Premium,Master,1/21/2011,Disabled,F,27679,Suburban,Single,150,30,28,0,3,Personal Auto,Personal L1,Offer1,Call Center,722.4869940000001,SUV,Medsize,0,1.07894761011409
HN54181,California,6013.038073,No,Extended,College,2/9/2011,Unemployed,F,0,Suburban,Single,84,8,30,0,7,Personal Auto,Personal L1,Offer3,Agent,604.8,Four-Door Car,Small,0,0.04687195018888767
QN26812,Arizona,5054.780543,No,Basic,High School or Below,2/11/2011,Employed,M,79297,Rural,Single,64,34,64,0,6,Personal Auto,Personal L3,Offer1,Agent,72.760316,Four-Door Car,Medsize,0,-0.1460173167080602
FP95606,Arizona,4810.97858,No,Extended,College,1/29/2011,Employed,F,24711,Rural,Married,122,31,93,0,1,Personal Auto,Personal L3,Offer3,Agent,259.998169,Sports Car,Small,0,-0.19509262312501766
DR84620,California,8071.334962000001,No,Basic,Bachelor,2/7/2011,Employed,M,72149,Rural,Married,101,18,43,0,6,Personal Auto,Personal L2,Offer2,Call Center,69.31016600000001,SUV,Medsize,0,0.46118998635968483
OG84541,Arizona,12780.276000000002,No,Basic,Master,2/24/2011,Employed,F,33514,Urban,Married,105,33,2,0,2,Personal Auto,Personal L2,Offer1,Branch,265.215014,Sports Car,Medsize,0,1.409060633074846
ZF54421,California,6369.262355,Yes,Extended,High School or Below,1/20/2011,Employed,M,34498,Suburban,Single,83,30,72,0,7,Personal Auto,Personal L2,Offer2,Branch,398.4,Two-Door Car,Small,0,0.11857693392731095
KE61355,Oregon,5272.703428,No,Basic,High School or Below,2/16/2011,Employed,F,60260,Suburban,Married,66,14,84,0,3,Corporate Auto,Corporate L1,Offer2,Web,328.366827,Four-Door Car,Medsize,0,-0.10215125334645231
QV19964,Oregon,2599.2896,No,Basic,Doctor,2/1/2011,Employed,M,33947,Urban,Married,66,10,48,1,1,Personal Auto,Personal L3,Offer2,Web,192.213037,Four-Door Car,Medsize,0,-0.6402872108015251
PB11270,Oregon,7107.6553969999995,No,Basic,Bachelor,2/24/2011,Unemployed,F,0,Suburban,Married,61,2,15,0,2,Personal Auto,Personal L2,Offer1,Agent,541.561209,Four-Door Car,Medsize,0,0.2672093089352978
GA86186,Oregon,3230.576665,Yes,Extended,College,1/5/2011,Employed,M,62873,Urban,Divorced,81,0,41,0,1,Special Auto,Special L3,Offer2,Call Center,207.75186000000002,Four-Door Car,Medsize,0,-0.5132143777089682
HA45220,California,5258.2515619999995,No,Basic,High School or Below,2/26/2011,Employed,F,37874,Rural,Married,65,30,65,0,8,Corporate Auto,Corporate L3,Offer1,Branch,41.016038,Four-Door Car,Large,0,-0.10506029371478941
IR73545,Oregon,13727.799719999999,Yes,Extended,College,1/8/2011,Unemployed,M,0,Suburban,Single,126,12,4,0,2,Personal Auto,Personal L2,Offer1,Agent,604.8,SUV,Medsize,0,1.5997892733374157
FZ79470,Arizona,5395.346288000001,No,Basic,Bachelor,2/24/2011,Unemployed,F,0,Suburban,Married,74,13,30,0,4,Personal Auto,Personal L2,Offer3,Web,355.2,Four-Door Car,Medsize,0,-0.07746426616927335
